AT,V,AP,RH,PE,TCN
58.2o8,40.89,1010.94,79.57,467.53,Daniel Smithson
86.288,73.17,1010.74,58.99,434.43,Daniel Smithson
73.634,72.24,1010.92,92.3,437.67,Daniel Smithson
8.16,39.3,1019.39,85.38,483.17,Christopher Clapman
16.9,44.88,1018.14,72.21,466.8,Christopher Clapman
12.57,41.79,1014.99,87.8,461.88,Antoin Tessier
24.o1,65.46,1014.17,43.02,443.81,Christopher Clapman
26.85,69.84,1002.84,81.31,426.58,Antoin Tessier
14.35,49.83,1006.39,91.23,462.54,Marc Wolf
31.471259994575135,46.49958248363024,939.9190835724413,45.291034014265435,LOW,Simo Sikka
47.318,38.5,1013.33,64.28,482.39,Daniel Smithson
26.96,62.39,1008.14,73.95,437.41,Marc Wolf
9.63,41.14,1027.99,87.89,469.73,Marc Wolf
15.99,49.21,1015.17,76.4,463.47,Christopher Clapman
19.51,50.16,1010.33,94.37,448.28,Christopher Clapman
3o.56,71.25,1000.3,70.55,431.92,Christopher Clapman
19.16,63.09,1017.71,91.15,449.51,Christopher Clapman
3o.66,73.77,1003.13,78.09,430.0,Christopher Clapman
25.19,63.94,1012.78,75.15,438.73,Antoin Tessier
34.o3,73.56,1006.49,51.07,440.29,Christopher Clapman
17.12,58.95,1016.74,90.41,451.67,Antoin Tessier
25.44,66.54,1011.9,56.76,437.99,Marc Wolf
12.43,41.62,1011.87,80.57,460.61,Christopher Clapman
7.4,41.04,1024.44,90.9,477.69,Christopher Clapman
8.23,40.77,1011.92,90.59,479.24,Christopher Clapman
27.54,68.27,1008.12,56.42,433.0,Marc Wolf
18.89,67.71,1003.92,86.12,443.54,Antoin Tessier
1o.o8,41.16,1023.14,96.03,469.17,Marc Wolf
18.55,61.87,1008.45,65.3,450.73,Antoin Tessier
47.534,39.96,1024.39,99.47,475.79,Daniel Smithson
25.63,72.99,1008.2,86.8,436.64,Christopher Clapman
23.565962499o65698,68.349001995814,983.9426351162425,63.528621784055986,LOW,Simo Sikka
3o.51,60.75,1009.86,51.0,435.57,Marc Wolf
49.928ooooooooooo4,39.66,1015.23,82.98,480.6,Daniel Smithson
65.264,58.59,1015.61,85.14,452.52,Daniel Smithson
11.91,43.22,1008.75,76.57,472.88,Christopher Clapman
44.239999999999995,41.16,1023.17,95.4,477.8,Daniel Smithson
73.472,48.06,1014.16,54.99,459.36,Daniel Smithson
26.2,72.24,1011.3,78.29,432.65,Christopher Clapman
13.o2,45.51,1015.24,80.05,468.46,Antoin Tessier
22.25,51.86,1013.08,83.64,451.04,Christopher Clapman
51.188,41.93,1016.12,94.16,479.61,Daniel Smithson
5o.756,41.46,1021.04,89.16,479.24,Daniel Smithson
48.434,39.04,1022.36,74.6,483.24,Daniel Smithson
79.934,62.44,1010.86,70.82,438.25,Daniel Smithson
18.96,47.83,1006.15,75.61,454.35,Christopher Clapman
14.o4,39.64,1011.09,87.22,472.31,Marc Wolf
16.38,47.45,1010.08,88.86,450.69,Marc Wolf
26.75,64.79,1017.79,54.31,438.4,Marc Wolf
7o.196,43.43,1010.96,61.07,448.06,Daniel Smithson
31.o1,74.16,1010.89,56.52,434.64,Marc Wolf
47.57,40.56,1023.23,78.85,485.87,Daniel Smithson
13.12,48.04,1011.93,100.07,463.46,Marc Wolf
31.5262954495149o5,79.91328290357414,1043.0786114999503,51.98404104963407,LOW,Simo Sikka
21.4,47.93,1005.16,88.44,445.2,Marc Wolf
73.994,54.2,1012.47,79.48,440.11,Daniel Smithson
9.932261273344315,37.67095273349723,972.3674608543745,104.2779569720726,LOW,Simo Sikka
18.13,66.86,1012.9,78.84,454.85,Christopher Clapman
23.63,65.59,1013.1,76.95,440.56,Antoin Tessier
21.94,50.32,1008.44,86.98,444.89,Antoin Tessier
23.44,62.52,1016.46,67.21,447.19,Marc Wolf
19.92,46.97,1014.32,69.17,459.39,Antoin Tessier
22.95,70.98,1005.36,93.76,438.83,Marc Wolf
18.6,60.1,1009.91,87.13,453.94,Marc Wolf
56.714,45.08,1023.55,81.64,470.35,Daniel Smithson
23.84,49.21,1013.1,44.72,445.44,Marc Wolf
16.61,50.9,1013.18,85.26,460.35,Christopher Clapman
21.7,60.77,1018.07,88.15,444.66,Marc Wolf
24.1oo87912o168965,72.27116659305005,989.562968896555,64.99047376178406,LOW,Simo Sikka
82.77759279993626,66.83919088179998,1039.5457532730263,49.16538773970458,LOW,Simo Sikka
27.818257751175146,49.161290418414026,906.7153118097693,39.23004939642118,LOW,Simo Sikka
25.67,58.59,1013.0,62.34,451.03,Marc Wolf
12.83,41.67,1012.84,84.29,474.81,Marc Wolf
86.3o6oooooooooo1,64.79,1017.06,43.81,439.75,Daniel Smithson
86.666,67.45,1015.35,45.6,431.38,Daniel Smithson
1o.27,42.34,1022.69,92.78,474.55,Antoin Tessier
11.74,40.71,1020.64,82.15,470.05,Christopher Clapman
24.27,60.23,1011.84,77.8,438.99,Marc Wolf
6.53,42.85,1012.65,91.6,480.98,Antoin Tessier
43.25,40.07,1020.19,65.24,494.39,Daniel Smithson
21.31,46.97,1014.08,62.57,455.76,Antoin Tessier
85.586,67.07,1005.82,48.38,433.89,Daniel Smithson
12.57,39.3,1019.57,72.44,473.67,Marc Wolf
24.2,50.78,1008.74,59.32,443.09,Antoin Tessier
12.438238997o61891,38.36154668589975,1003.4019584087714,83.82311852440394,LOW,Simo Sikka
8.39,36.24,1013.39,89.13,480.69,Christopher Clapman
25.96,68.08,1011.34,71.57,432.82,Christopher Clapman
24.24,72.43,1008.02,86.4,436.6,Antoin Tessier
1o.o5,40.46,1018.71,67.38,469.06,Christopher Clapman
27.41,69.98,1008.51,65.49,431.64,Marc Wolf
28.o3,60.23,1010.23,66.04,438.88,Antoin Tessier
14.24,44.84,1023.6,,466.67,Marc Wolf
9o.59,73.03,1014.36,44.83,439.81,Daniel Smithson
68.o54,69.45,1013.47,86.66,441.54,Daniel Smithson
3o.93,69.98,1013.33,62.1,432.25,Christopher Clapman
8.75,40.22,1008.96,90.53,482.8,Marc Wolf
28.94,62.26,1010.64,50.41,436.04,Marc Wolf
1o.37,37.5,1013.19,79.25,473.1,Antoin Tessier
3o.47,72.86,1004.02,66.35,432.51,Antoin Tessier
76.771568o521788,64.60090464432659,1072.0540179505733,75.0167614921917,LOW,Simo Sikka
65.1o2,67.71,1003.77,92.48,444.63,Daniel Smithson
16.64,39.64,1008.7,81.79,463.49,Marc Wolf
13.35,39.64,1010.1,93.3,471.69,Christopher Clapman
23.o7,50.05,1006.9,86.98,442.97,Antoin Tessier
12.61,43.22,1013.41,78.94,466.85,Marc Wolf
24.57,51.95,1005.8,70.07,448.15,Marc Wolf
17.34,47.03,1013.36,98.13,463.89,Marc Wolf
1o.52,41.48,1018.0,68.99,469.8,Marc Wolf
6.76,37.49,1011.66,80.91,484.85,Christopher Clapman
16.81,42.42,1008.95,74.25,462.19,Antoin Tessier
29.4,57.19,1008.34,53.95,436.92,Antoin Tessier
86.594,68.67,1006.0,54.99,435.53,Daniel Smithson
71.888,58.82,1009.61,87.16,444.76,Daniel Smithson
7.97,39.04,1018.51,65.17,483.3,Marc Wolf
73.382,46.21,1010.71,60.11,444.36,Daniel Smithson
12.75,40.64,1020.44,83.17,466.93,Marc Wolf
12.47,45.01,1017.8,95.25,467.18,Marc Wolf
84.452,67.45,1015.51,46.47,433.34,Daniel Smithson
22.49,69.84,1006.78,73.76,437.57,Christopher Clapman
9.o,41.54,1018.83,79.61,484.08,Christopher Clapman
9.o3,40.71,1025.98,81.94,484.97,Antoin Tessier
63.122,44.63,1019.6,41.98,460.66,Daniel Smithson
79.97,73.18,1012.27,83.12,437.7,Daniel Smithson
84.272,62.26,1010.63,56.6,433.97,Daniel Smithson
13.34,41.79,1011.48,86.66,461.12,Marc Wolf
1o.32,39.28,1016.56,94.13,478.88,Marc Wolf
3o.38,71.58,1010.17,50.45,433.75,Antoin Tessier
24.67,63.56,1013.75,67.56,446.3,Antoin Tessier
29.88,68.08,1011.14,55.78,429.33,Christopher Clapman
22.22,48.98,1015.87,53.18,447.1,Marc Wolf
28.77,75.23,1010.01,59.0,437.93,Christopher Clapman
79.232,51.43,1011.32,59.52,447.91,Daniel Smithson
29.7,57.19,1008.41,55.07,436.29,Antoin Tessier
2o.71,45.61,1013.64,82.39,457.4,Christopher Clapman
18.83,58.46,1016.85,87.16,449.63,Antoin Tessier
86.43199999999999,69.88,1007.9,61.46,436.37,Daniel Smithson
33.72,74.33,1011.4,37.51,428.96,Antoin Tessier
15.12,41.79,1007.16,82.35,455.63,Marc Wolf
7o.7,61.5,1008.43,78.13,447.83,Daniel Smithson
24.31,66.49,1011.38,54.35,440.79,Antoin Tessier
62.924,40.55,1000.47,72.03,461.73,Daniel Smithson
85.2o8,52.84,1006.09,42.17,436.46,Daniel Smithson
22.o8,69.94,1008.41,72.86,441.57,Christopher Clapman
7.o,36.24,1013.15,89.64,483.06,Christopher Clapman
76.622,75.6,1017.07,68.23,440.05,Daniel Smithson
81.14,57.19,1008.08,63.48,438.65,Daniel Smithson
23.96,58.33,1013.37,59.97,446.01,Marc Wolf
13.18,43.72,1010.59,99.09,464.7,Christopher Clapman
49.748,43.56,1015.13,74.89,481.87,Daniel Smithson
6.8,39.37,1020.24,73.29,487.33,Christopher Clapman
18.84,67.32,1012.63,81.89,449.21,Marc Wolf
1o.31,37.5,1008.55,99.31,474.16,Antoin Tessier
46.166,41.06,1020.91,87.64,486.57,Daniel Smithson
2o.47,58.16,1016.97,68.6,453.99,Christopher Clapman
28.567882463596472,64.17602525655889,1013.6442421985384,75.34547636419448,LOW,Simo Sikka
72.518,59.21,1018.35,71.97,444.66,Daniel Smithson
67.46,54.42,1011.83,89.86,450.48,Daniel Smithson
14.86,44.71,1018.3,49.46,466.38,Marc Wolf
8.64,41.66,1014.14,80.44,481.89,Christopher Clapman
73.454oooooooooo1,54.42,1014.42,74.98,453.77,Daniel Smithson
1o.88,44.63,1020.52,86.81,469.57,Antoin Tessier
27.o6,43.77,1011.02,42.61,442.15,Marc Wolf
82.922,69.13,1009.29,58.18,429.28,Daniel Smithson
9.43,41.4,1028.42,84.92,479.28,Antoin Tessier
11.99,49.83,1008.33,95.2,468.22,Christopher Clapman
26.11,47.43,1009.01,56.09,445.36,Christopher Clapman
24.91,58.69,1008.22,82.81,435.96,Marc Wolf
22.56915481328269,62.064622956306266,960.1671773072532,73.9638791152953,LOW,Simo Sikka
75.974,58.2,1017.18,46.84,444.89,Daniel Smithson
29.53,72.39,998.47,76.05,431.69,Marc Wolf
4o.5847946o396948,38.57688771312607,986.3997193240049,84.1910534483496,LOW,Simo Sikka
48.866,40.11,1024.94,75.03,471.13,Daniel Smithson
19.39,43.14,1012.75,44.21,464.55,Antoin Tessier
21.61,41.54,1014.5,75.62,458.47,Marc Wolf
8.83,36.25,1028.86,85.6,478.45,Marc Wolf
15.98,42.99,1008.24,83.78,467.42,Antoin Tessier
43.394,42.07,1004.25,77.1,484.57,Daniel Smithson
17.69,46.36,1019.55,86.64,462.81,Antoin Tessier
15.63,37.87,1020.4,74.77,465.28,Christopher Clapman
1o.95,40.22,1010.04,78.96,477.23,Antoin Tessier
16.o78485777731o53,44.85097905850126,1006.5781624030111,67.98443579270334,LOW,Simo Sikka
82.2o2,68.12,1012.78,48.72,435.69,Daniel Smithson
72.896,62.4,1010.28,80.79,445.22,Daniel Smithson
14.85,43.13,1016.02,55.29,470.37,Antoin Tessier
23.o,57.76,1017.64,56.86,451.39,Antoin Tessier
23.25,72.99,1009.17,89.85,438.51,Christopher Clapman
6.15,40.07,1020.2,66.64,494.3,Marc Wolf
27.o6,64.45,1008.72,54.21,443.1,Christopher Clapman
28.82,71.8,1010.97,67.64,436.71,Antoin Tessier
88.25833744o8o334,53.47113114415176,966.0353159523833,62.30994727052425,LOW,Simo Sikka
18.95,65.48,1018.17,71.85,452.85,Marc Wolf
15.57,44.68,1022.01,90.02,460.91,Marc Wolf
21.5,50.59,1017.08,65.28,453.8,Antoin Tessier
2o.o2,58.66,1011.5,76.74,454.21,Marc Wolf
7.73,37.8,1020.71,63.93,483.94,Christopher Clapman
31.76,66.54,1003.02,49.64,430.18,Christopher Clapman
22.35,66.44,1011.19,65.41,445.27,Antoin Tessier
83.o3,71.14,1010.65,60.38,429.21,Daniel Smithson
16.o,43.02,1012.37,39.2,466.01,Marc Wolf
32.91,73.56,1007.02,55.03,434.03,Marc Wolf
22.55,47.45,1008.65,67.9,447.42,Christopher Clapman
3o.63,53.3,1004.91,53.3,430.27,Antoin Tessier
31.38,71.32,1009.17,60.42,433.44,Christopher Clapman
12.o8,40.24,1016.63,92.32,474.07,Marc Wolf
76.o4599999999999,57.85,1013.05,66.34,445.37,Daniel Smithson
16.77,38.01,1023.04,65.5,460.16,Christopher Clapman
71.978oooooooooo1,48.14,1015.08,66.8,448.33,Daniel Smithson
3o.15,70.32,1007.58,54.14,426.8,Marc Wolf
1o.58,42.34,1022.32,94.01,474.91,Antoin Tessier
13.1,40.03,1017.79,84.48,470.75,Marc Wolf
79.556oooooooooo1,71.06,1008.12,87.32,435.6,Daniel Smithson
8o.5o999999999999,48.41,1008.53,62.94,436.54,Daniel Smithson
16.9o5481o9547162,54.12989548964694,925.7250673528488,94.40756470714648,LOW,Simo Sikka
74.228oooooooooo1,47.01,1014.41,69.19,457.76,Daniel Smithson
6.91,37.49,1011.05,82.07,481.88,Christopher Clapman
27.4,77.24,1007.65,78.13,435.74,Antoin Tessier
22.19,62.96,1019.54,67.96,453.03,Antoin Tessier
28.84,73.03,1013.99,76.05,435.75,Marc Wolf
17.1,62.1,1020.39,93.63,453.4,Christopher Clapman
15.59,52.05,1013.67,78.55,456.07,Christopher Clapman
22.63,58.49,1010.94,72.7,448.38,Marc Wolf
25.82,61.08,1013.64,66.4,448.46,Marc Wolf
14.82,44.2,1018.98,72.8,465.73,Marc Wolf
74.174,61.47,1007.84,87.11,448.01,Daniel Smithson
13.86,40.66,1017.15,83.82,463.49,Christopher Clapman
32.88,72.29,1008.5,62.74,431.74,Christopher Clapman
47.156,37.49,1009.22,82.15,478.87,Daniel Smithson
79.286,62.91,1011.97,48.06,447.76,Daniel Smithson
26.55,69.45,1013.88,55.39,435.64,Christopher Clapman
13.95,40.2,1013.18,90.77,464.79,Marc Wolf
13.87,42.99,1007.45,81.52,471.12,Marc Wolf
11.86,39.85,1013.0,66.92,478.29,Antoin Tessier
81.878,62.39,1006.43,68.21,435.84,Daniel Smithson
78.44,44.57,1008.0,52.56,450.48,Daniel Smithson
16.165965571878644,41.782358637913944,919.4065307266616,70.03144578333244,LOW,Simo Sikka
73.832,68.31,1009.71,80.8,440.78,Daniel Smithson
29.12,67.83,1008.05,46.86,432.46,Marc Wolf
19.74,45.38,1015.11,80.67,459.39,Antoin Tessier
54.571999999999996,41.62,1010.86,83.42,461.08,Daniel Smithson
47.o48,40.71,1026.34,82.76,487.79,Daniel Smithson
8.57,41.17,1020.18,72.47,484.2,Marc Wolf
23.83,64.15,1020.93,63.86,447.95,Marc Wolf
8o.2o4oooooooooo1,66.54,1010.14,49.01,440.0,Daniel Smithson
62.6,45.09,1013.52,88.32,458.94,Daniel Smithson
15.5,44.92,1024.16,86.44,462.12,Antoin Tessier
28.51,76.09,1007.88,78.2,438.28,Christopher Clapman
76.o64,69.45,1013.86,62.39,435.74,Daniel Smithson
12.2,39.72,1018.07,54.83,471.33,Marc Wolf
26.17,66.54,1002.23,75.6,433.81,Christopher Clapman
23.53,50.05,1005.63,78.4,443.71,Marc Wolf
21.69,69.94,1010.7,80.8,443.67,Marc Wolf
12.1,41.58,1014.41,90.22,462.28,Antoin Tessier
81.446,66.86,1006.1,70.2,437.45,Daniel Smithson
24.56,58.82,1011.42,72.47,442.76,Marc Wolf
14.39,42.77,1017.36,83.28,463.65,Christopher Clapman
17.36,41.23,998.08,63.46,459.1,Marc Wolf
14.23,46.18,1017.39,87.29,463.86,Marc Wolf
26.84,70.36,1007.41,71.47,442.17,Christopher Clapman
24.24,71.58,1010.15,91.14,437.75,Antoin Tessier
14.27,41.48,1014.83,62.7,458.19,Christopher Clapman
83.54oo7799319415,70.41703504650376,1038.5582122752753,56.03527023614765,LOW,Simo Sikka
29.2739653o78o751,69.47769698211903,1045.9964462975288,44.68545833980042,LOW,Simo Sikka
85.748,64.79,1017.37,44.8,439.89,Daniel Smithson
31.91,67.83,1008.76,53.22,425.28,Marc Wolf
57.632,39.58,1011.17,70.45,469.94,Daniel Smithson
21.5,44.58,1016.87,57.58,460.2,Christopher Clapman
21.71,60.77,1017.95,85.07,444.59,Christopher Clapman
25.68,70.17,1001.38,85.89,433.92,Antoin Tessier
5.52,42.85,1012.77,93.82,478.98,Marc Wolf
48.254,37.14,1012.79,76.27,478.95,Daniel Smithson
52.3o4,42.44,1014.62,99.78,473.36,Daniel Smithson
24.29,62.91,1013.04,65.85,442.18,Antoin Tessier
11.67,44.6,1018.09,92.53,467.96,Marc Wolf
5o.828,41.06,1021.41,82.34,481.47,Daniel Smithson
18.19,44.06,1017.24,78.73,456.13,Christopher Clapman
18.o2,53.16,1013.41,82.84,458.01,Christopher Clapman
14.79,38.73,999.83,86.45,470.28,Christopher Clapman
28.93,74.78,1009.48,56.4,437.34,Antoin Tessier
32.26,73.68,1014.75,60.9,426.48,Christopher Clapman
22.8484731o7oo364,41.369368313890654,1042.3516348651776,80.12138486713704,LOW,Simo Sikka
12.55,38.91,1012.58,75.44,474.35,Christopher Clapman
27.7,72.24,1011.02,67.6,434.56,Christopher Clapman
56.93o3o238827741,25.435585282377122,997.9480180647148,91.95867375018472,LOW,Simo Sikka
24.532322977589555,67.2832328230807,1009.3262820958076,77.87996286404723,LOW,Simo Sikka
5.95,39.48,1005.16,63.6,486.07,Antoin Tessier
58.12735942441799,46.887749925911855,1090.6789740942877,89.56831909583444,LOW,Simo Sikka
27.19,71.58,1010.85,76.1,436.77,Marc Wolf
58.622,39.52,1017.95,71.97,469.47,Daniel Smithson
16.98,43.99,1021.65,81.17,456.07,Marc Wolf
87.821o5628142915,74.99027478641425,945.3349910001303,56.03053011415138,LOW,Simo Sikka
15.92,41.2,1016.04,73.37,468.91,Christopher Clapman
11.61,40.81,1025.68,72.08,473.08,Marc Wolf
14.42,44.66,1016.1,93.89,461.34,Christopher Clapman
56.264,39.35,1014.56,81.25,470.66,Daniel Smithson
24.14,41.1,1002.1,38.49,450.13,Marc Wolf
48.794,42.49,1008.93,82.59,478.43,Daniel Smithson
83.o743424o761683,60.438633858380705,1071.242180737534,68.99199838468319,LOW,Simo Sikka
13.16,43.41,1016.43,79.47,465.6,Antoin Tessier
19.62,58.79,1017.59,87.39,446.29,Marc Wolf
24.67,68.61,1010.71,57.47,450.64,Antoin Tessier
22.28,58.86,1014.08,66.47,446.55,Marc Wolf
18.8,47.83,1005.86,76.77,453.9,Antoin Tessier
61.65131337224975,42.94389190899308,998.7391637389217,53.32974787573583,LOW,Simo Sikka
12.27,43.8,1023.21,57.0,468.55,Christopher Clapman
8.68,43.14,1011.94,79.06,480.73,Antoin Tessier
85.856oooooooooo1,57.19,1008.62,45.8,438.99,Daniel Smithson
28.76,66.56,1006.07,62.41,432.3,Christopher Clapman
42.476,41.38,1021.06,86.91,492.12,Daniel Smithson
14.28,42.77,1020.06,81.77,466.75,Christopher Clapman
32.o61325773538o5,61.30614906913822,1111.1427986561587,47.793338545945595,LOW,Simo Sikka
12.26,43.48,1016.41,72.95,467.83,Christopher Clapman
31.91,69.89,1014.59,54.51,429.29,Antoin Tessier
79.8o799999999999,49.02,1007.65,70.78,438.82,Daniel Smithson
29.34,74.34,998.58,81.55,430.57,Marc Wolf
7o.646,60.77,1018.06,85.73,444.02,Daniel Smithson
25.16,77.3,1000.73,86.4,439.37,Antoin Tessier
84.794,64.84,1010.76,53.32,443.15,Daniel Smithson
68.684,66.54,1013.95,77.8,448.93,Daniel Smithson
18.17,52.08,1001.91,100.09,451.06,Antoin Tessier
29.93,69.48,1009.21,54.59,430.75,Antoin Tessier
9.43,41.4,1028.81,85.83,475.8,Christopher Clapman
29.25,67.32,1013.88,38.57,437.94,Antoin Tessier
29.o5,71.85,1008.6,78.69,428.39,Marc Wolf
57.74,53.82,1016.64,63.9,465.42,Daniel Smithson
1o.59,38.38,1021.58,68.23,474.94,Marc Wolf
85.136,64.79,1017.53,44.83,439.6,Daniel Smithson
21.87,74.87,1009.28,85.4,442.37,Antoin Tessier
12.75,39.58,1010.8,77.31,473.46,Antoin Tessier
25.79,75.6,1017.46,75.63,434.65,Marc Wolf
23.98,50.32,1008.41,67.75,443.45,Antoin Tessier
73.436,63.47,1012.21,80.61,443.66,Daniel Smithson
13.o3,42.86,1014.39,86.25,475.03,Christopher Clapman
25.1,61.47,1007.84,75.75,447.27,Marc Wolf
11.95,40.69,1015.62,85.34,475.4,Antoin Tessier
31.o7,73.5,1010.58,43.66,432.06,Marc Wolf
31.o2o9o19451oo515,69.90474784989503,972.9803327613851,50.49425051224442,LOW,Simo Sikka
3o.92,80.18,1010.11,72.47,432.35,Antoin Tessier
25.35,66.56,1008.75,66.88,436.51,Marc Wolf
18.1,45.0,1023.05,48.41,465.46,Antoin Tessier
71.654,64.79,1017.95,76.2,450.25,Daniel Smithson
24.29,63.57,1010.29,87.3,443.28,Antoin Tessier
33.94,74.67,1015.94,28.16,427.98,Christopher Clapman
15.16,40.73,1017.7,86.37,459.19,Antoin Tessier
26.49,78.92,1010.82,83.42,434.91,Christopher Clapman
27.58,65.27,1013.51,50.43,441.3,Christopher Clapman
12.29946o966o288o9,42.67181528269082,1043.3107490268956,71.88993830179187,LOW,Simo Sikka
8.5,39.16,1014.1,86.64,485.76,Marc Wolf
12.69,40.71,1021.62,80.19,477.14,Marc Wolf
28.62,69.98,1013.3,68.53,432.11,Antoin Tessier
31.49,73.5,1010.71,40.16,432.13,Christopher Clapman
12.79,41.62,1010.52,81.83,466.91,Christopher Clapman
11.o1,40.05,1015.46,89.22,474.2,Antoin Tessier
24.5924843838699o5,45.05339545350777,1036.1306003481168,55.75983160661181,LOW,Simo Sikka
15.47,43.13,1015.11,50.5,466.63,Christopher Clapman
13.o9,43.67,1012.22,91.91,474.45,Antoin Tessier
25.57,65.46,1014.81,38.58,444.46,Antoin Tessier
28.79,70.79,1003.83,65.9,425.64,Christopher Clapman
26.o9,58.41,1013.64,64.58,438.86,Marc Wolf
27.14,75.23,1011.47,63.14,439.33,Christopher Clapman
79.3o4,68.14,1005.61,53.17,435.71,Daniel Smithson
8.22,41.03,1021.76,82.97,485.5,Christopher Clapman
2o.88,59.8,1015.66,75.34,453.18,Marc Wolf
16.o,44.9,1020.5,80.89,461.5,Antoin Tessier
59.846ooooooooooo4,48.98,1016.42,89.85,457.55,Daniel Smithson
3o.96,69.82,1009.6,51.55,438.74,Antoin Tessier
27.71,70.32,1008.63,64.05,432.59,Marc Wolf
16.48,68.28,1004.27,99.89,449.7,Antoin Tessier
55.o58,44.34,1015.55,90.37,474.03,Daniel Smithson
18.87,52.05,1012.02,53.46,458.64,Antoin Tessier
5.73,40.35,1012.24,91.84,490.5,Antoin Tessier
18.97,44.85,1014.86,46.31,466.17,Antoin Tessier
2o.37,52.05,1012.34,62.57,456.11,Antoin Tessier
14.958878812186855,37.39525447015914,1082.2971132058872,85.84437494873214,LOW,Simo Sikka
71.582,51.19,1009.19,82.58,446.93,Daniel Smithson
9.55648962oo522,34.298406695348056,1113.3724340956016,82.19237594306755,LOW,Simo Sikka
13.95,38.73,1003.87,83.94,468.21,Christopher Clapman
57.434,40.75,1016.05,72.41,471.44,Daniel Smithson
33.11,77.54,1010.36,50.99,431.77,Marc Wolf
7.84,43.52,1022.23,96.51,483.79,Christopher Clapman
24.o2,70.94,1008.0,79.55,441.57,Christopher Clapman
14.54,43.14,1010.26,82.98,465.45,Christopher Clapman
22.68,70.47,1010.86,82.8,441.47,Antoin Tessier
22.o6,59.39,1015.26,85.04,441.31,Marc Wolf
19.73,68.63,1012.41,74.12,450.26,Antoin Tessier
12.1,40.27,1005.53,68.37,477.61,Christopher Clapman
12.1,41.17,1013.72,75.61,478.1,Christopher Clapman
18.99,62.1,1020.0,76.76,453.09,Antoin Tessier
24.6,48.78,1018.1,73.71,442.23,Christopher Clapman
58.352,42.77,1017.59,79.6,464.27,Daniel Smithson
5o.3o6o8511181487,38.26628544506021,1049.958879698357,74.01581352330297,LOW,Simo Sikka
1o.33,41.44,1015.24,86.72,478.79,Antoin Tessier
22.48,67.45,1014.77,63.9,445.55,Christopher Clapman
71.492,57.5,1014.64,78.52,451.1,Daniel Smithson
22.58,43.79,1015.66,44.18,460.3,Antoin Tessier
28.21,70.02,1010.58,51.34,442.47,Antoin Tessier
2o.45,48.41,1010.81,86.7,444.69,Antoin Tessier
11.17,40.27,1009.54,74.56,476.18,Antoin Tessier
29.33,52.84,1006.04,44.3,438.25,Antoin Tessier
31.54,77.24,1007.83,62.98,430.07,Christopher Clapman
2o.33,57.76,1016.47,75.35,450.25,Antoin Tessier
84.686,66.85,1011.11,63.25,440.98,Daniel Smithson
7.24,39.04,1019.0,68.69,485.57,Christopher Clapman
33.33,73.03,1014.2,42.28,436.05,Marc Wolf
4.27,39.64,1010.99,84.85,487.19,Antoin Tessier
84.146,64.44,1014.55,54.67,438.08,Daniel Smithson
12.97,49.83,1008.69,91.49,452.07,Christopher Clapman
27.96,73.42,1011.11,71.93,435.93,Antoin Tessier
32.839684189o8o77,72.80759485095277,1044.5904843515534,42.16977785937769,LOW,Simo Sikka
15.72,56.89,1013.35,85.06,456.33,Marc Wolf
18.11,43.43,1008.65,73.3,451.38,Marc Wolf
69.782,67.07,1005.17,82.41,442.02,Daniel Smithson
53.o24,40.55,1017.31,99.82,473.51,Daniel Smithson
